entity_id,quality,country,country_code,place,description
us-ofac.ae8ff9dce11f6eec21d7b433a76a671eb99dce62,weak,,,"Tell Mnin, Syria",
us-ofac.8ccd29e02b28a103d982cb5953edd1d4c2eb2dbf,strong,,,"Ndele, Bamingui-Bangoran Prefecture, Central African Republic",
us-ofac.9fbfdcc1f41056e3ba2a3cef06ff42a0b8df6857,strong,,,"Bangui, Central African Republic",
us-ofac.6d97b03c1777e8be96cd6b5ecb0be84a759b2fa9,strong,,,Russia,
us-ofac.12f26f40461bdf7076a5cbb6fd75555022207863,strong,,,Ukraine,
us-ofac.6ef9e183865fdd680ca44205a5946b6f00819dd2,strong,,,Ukraine,
us-ofac.6224b4fcb571fe55fdc0a0c4f63d0e3d9010d480,strong,,,Uzbekistan,
us-ofac.eadfae559d377f11f3915dc05cf3291dbf460072,strong,,,Ukraine,
us-ofac.23cba9d57685f5ec1e73ed6429f59831979b6b2c,strong,,,"Bistuwir, Jablah, Syria",
us-ofac.8dc56d85be6b77e0f830a5d0fd90f901a50ba238,strong,,,"Damascus, Syria",
us-ofac.b52a13f8406ca08a163dc089732ec327bcb0c758,strong,,,"Damascus, Syria",
us-ofac.5457cb2c41220c6efbdc69751af2bda8e00b732d,strong,,,"Tartous, Syria",
us-ofac.1f755106e03c52b9ec470a761c91473c827d4cf4,strong,,,"Damascus, Syria",
us-ofac.baea9e811eaf278ed841ced90c17ecdecc23df0d,strong,,,"Tartous, Syria",
us-ofac.b26c396f77b969e51c65a88d35845130d91a2a6b,strong,,,Ukraine,
us-ofac.c94f00a4eca0e9aa5e99d7d6d640c799db841a64,strong,,,"Sinaloa, Sinaloa, Mexico",
us-ofac.e69083ad5a952555ad722af7f726be0f68125153,strong,,,"Bor, South Sudan",
us-ofac.e69083ad5a952555ad722af7f726be0f68125153,weak,,,"Bor, Sudan",
us-ofac.c7c64479045921cd155137ed7eabc0ae21277e82,strong,,,"Tambobamba community, Ayacucho district, Province of Huanta, Ayacucho Region, Peru",
us-ofac.3e2bcbe23774bf4fc86739cc2240bd953188f545,strong,,,Iraq,
us-ofac.36e1add84ddc18c1d6d9dabf3d850ddad19e36a1,strong,,,Lebanon,
us-ofac.0df6bb87c0907912fe415d0a1a3553e16ccbb056,strong,,,Morocco,
us-ofac.490ab684553e96c8781703eff881e34dbd3d9e72,strong,,,Yemen,
us-ofac.9f36419589b5ab4c17512be29fd9f9480b7cfb24,strong,,,"Autlan de Navarro, Jalisco, Mexico",
us-ofac.9f36419589b5ab4c17512be29fd9f9480b7cfb24,weak,,,"San Martin Texmelucan, Puebla, Mexico",
us-ofac.7557b3c1f91df855fec20b903026ea92f073725a,strong,,,"Jalisco, Mexico",
us-ofac.9ac6a68bb2be14374dd14365efacb98e10fd6240,strong,,,"Tepic, Nayarit, Mexico",
us-ofac.1b1fef57f64e962029f2b72e14426935b9138b12,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.38af11603b87c8d21b1e501fa5b7fadd772104d8,strong,,,"Villa Purificacion, Jalisco, Mexico",
us-ofac.aba8924d4a44a174d4d8868be6c3b2b7c01f74ce,strong,,,"Acatic, Jalisco, Mexico",
us-ofac.797f3550ea59f23ab4b58f1ce3bf0192b44b930c,strong,,,"Tijuana, Baja California, Mexico",
us-ofac.99297fa5ffd1316968b7cb400d2ceacd80fe3f24,strong,,,"Zapopan, Jalisco, Mexico",
us-ofac.77ee4733dd6ef2952b665b4759dfd76a7f4f58e7,strong,,,"Ahome, Sinaloa, Mexico",
us-ofac.8de0ad56dbbfb39c1fc34271cf2d5592551d841f,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.ec3d1fea882873b5ecf7bd28fbc2a7d5fb455537,strong,,,"Jalisco, Mexico",
us-ofac.fd44373c1f13562a725662aa703ac3c1105741d8,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.6c4278bd459b6e6d779e7b1aaa269f30a0b40ef7,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.ffea662c33ed175e57d1f296e67e72ca1fc60069,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.e3bb772f623ec2578b5ef8ea14427634dfcc28e5,strong,,,"Tecuala, Nayarit, Mexico",
us-ofac.3bf23399194d62dd3def264be672a9b68842d179,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.e638a8b2fdcf03caf7a81cad2a511f9f17ca6730,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.1808f381acf30647599c001154d37a3fd7e0b1c2,strong,,,"Albu Kamal, Syria",
us-ofac.ca41a469b278a2b2a9fcdb5339ddc128f735db95,strong,,,"Kasaji, Democratic Republic of the Congo",
us-ofac.ca41a469b278a2b2a9fcdb5339ddc128f735db95,weak,,,"Likasi, Katanga, Democratic Republic of the Congo",
us-ofac.8899458b00e068d6d110d8ca6d8b002499706d8f,strong,,,"Teke-Kalamba, Democratic Republic of the Congo",
us-ofac.8899458b00e068d6d110d8ca6d8b002499706d8f,weak,,,"Kasai Occidentale Province, Democratic Republic of the Congo",
us-ofac.e13df3a6a0feb33ed215ebbb703315979ef4689d,strong,,,"Atar, Mauritania",
us-ofac.3365ec5e12100a9c7442a8994177e5d89a60eedd,strong,,,"Sirte, Libya",
us-ofac.ee26609c3d27b78a46c19aec2ca52de880ca5319,strong,,,Syria,
us-ofac.804cab8b7ab825a99bcbaf071b9f04d7cbab9448,strong,,,"Kindu, Maniema, Democratic Republic of the Congo",
us-ofac.43309dc8108ab42cd6949d86ba681896e8a4f51a,strong,,,"Qalamun, Damascus Province, Syria",
us-ofac.43309dc8108ab42cd6949d86ba681896e8a4f51a,weak,,,"Ghutah, Damascus Province, Syria",
us-ofac.43309dc8108ab42cd6949d86ba681896e8a4f51a,weak,,,"Tadamon, Rif Dimashq, Syria",
us-ofac.f30485ac8e7e4f198f13b64966adffe49ddb6577,strong,,,Syria,
us-ofac.70a55a559c165106f99b7cc619bbfafae4161f69,strong,,,"Sheikhupura, Pakistan",
us-ofac.4141a92e74909aa38fba14dd9bf425c02c7e7d0b,strong,,,Pakistan,
us-ofac.d9bf03ba52342dfc2d0c229b3f8b9d03284741ef,strong,,,"Jeddah, Saudi Arabia",
us-ofac.faca1b31b5bc74aaf14a5a67e29a0dca2d364443,strong,,,"Riga, Latvia",
us-ofac.9293cdc552453d31ae0f1ac6ef725406ab5986fc,strong,,,"Paddington, London, United Kingdom",
us-ofac.9134dfb9fb9dff0d9e1345ed49fa5a7a3fce53fe,strong,,,"Auburn, New South Wales, Australia",
us-ofac.abfbcd5b77e6492020bb31d3a9cfbc2085bef8c4,strong,,,"Bogor, Indonesia",
us-ofac.ad234f2600d37406a4bb50e27a907885eace558f,strong,,,"Quetta, Balochistan, Pakistan",
us-ofac.d7d757b0e8a3ab027428abbee07bc0631aba96d7,strong,,,"Sumedang, Indonesia",
us-ofac.fb0d293d60536659064134720ab44702362166ab,strong,,,"Melbourne, Australia",
us-ofac.380bc056ae878d26c90074111c835a232dd48fb1,strong,,,"Nangalam Village, Manugay District, Afghanistan",
us-ofac.f7860d44889bd35dc39edac86964a6e63c191250,strong,,,"Nangalam Village, Dar-e-Pech, Kunar, Afghanistan",
us-ofac.8f102ee839d5a5d3b5bb8e899c63ee910cded874,strong,,,"Tehran, Iran",
us-ofac.70a19b23b6504aef5c66b97a2740184a132b7a8e,strong,,,"Sidon, Lebanon",
us-ofac.664c2c9c4e11f58406acb102c96f704e7772cfa4,strong,,,"Sitra, Bahrain",
us-ofac.664c2c9c4e11f58406acb102c96f704e7772cfa4,weak,,,"Baghdad, Iraq",
us-ofac.e72ed4cfd43ef79b411d0e5be78d97c37eb8ab1a,strong,,,Bahrain,
us-ofac.24b622a7c09b4084466e8d5a10dee18cd49a0865,strong,,,"Tehran, Iran",
us-ofac.b48650c8a14ddc27afd8b635df7d7c3704ac0741,strong,,,"Dezfool, Iran",
us-ofac.ac522562f299313046e4269beb8fd9f47d2d7739,strong,,,Kuwait,
us-ofac.3c9c8f07da0c1d394423a8aad9b8afb177308186,strong,,,"Aramta, Lebanon",
us-ofac.bf11b2bb5f475bfb0b6eccdaa116fe86ee06202d,strong,,,"Tehran, Iran",
us-ofac.2735156bba321a5fbc4720080ae5bb615320a458,strong,,,"Sinaloa, Sinaloa, Mexico",
us-ofac.419a054e777878da4a74cf7b786989f2561d14f2,strong,,,"Sinaloa, Sinaloa, Mexico",
us-ofac.489f050e6834ec39f132c33bafe5aaed373c13a6,strong,,,"Sinaloa, Sinaloa, Mexico",
us-ofac.a135aec24e2278ad84361b011b4f8e97a71074a3,strong,,,"Sinaloa, Sinaloa, Mexico",
us-ofac.2c5ae33f67112469b8d7fcd225eb0e8a6ef1124b,strong,,,"Sinaloa, Sinaloa, Mexico",
us-ofac.882fb34235fa43f3fdce67bf73d30b1a2164ecaf,strong,,,"Los Mochis, Ahome, Sinaloa, Mexico",
us-ofac.902d2b7a256355867772c814c284c8f371190384,strong,,,"Bonn, Germany",
us-ofac.d3f66720c60352bdff045a5580ea3ca0907e836d,strong,,,"Zamora, Michoacan de Ocampo, Mexico",
us-ofac.5c41eb40e1766d9b82876d2a11c02c72848b970d,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.43ca021ae362e43951554bb77d0fe6dca65a9d28,strong,,,"Zapopan, Jalisco, Mexico",
us-ofac.9f09da5382f8cff8a6348fee1ca59667b649532c,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.7a027c218b809b892014318ef9908ac17e818c07,strong,,,"Magdalena, Jalisco, Mexico",
us-ofac.27b7d89740be18f1bf31adb154d86ae60069e57f,strong,,,"Magdalena, Jalisco, Mexico",
us-ofac.6057f53cfe453127367dcdcc934db03be4930a8e,strong,,,"Surakarta, Indonesia",
us-ofac.6057f53cfe453127367dcdcc934db03be4930a8e,weak,,,"Pekalongan, Indonesia",
us-ofac.0f4452092aebae41f064e3977874bf4fa2aa75d9,strong,,,"Durian Tunggal, Malacca, Malaysia",
us-ofac.dade2ac27d1e6cdc2c11a8171456d7852b5d09e8,strong,,,Sudan,
us-ofac.4c698ef2313fcf2bb56afebf278bc0cbc3a60234,strong,,,New Zealand,
us-ofac.2bd4a630afb28e785f9f523bc7703534a03d1349,strong,,,"Welling, Southeast London, UK",
us-ofac.2bd4a630afb28e785f9f523bc7703534a03d1349,weak,,,"North London, UK",
us-ofac.7d0d51a82f73e346c0140b982742dc2148c1c264,strong,,,Trinidad and Tobago,
us-ofac.0b91e2d371e767c2ec371f5a699227b46a413b59,strong,,,Pyongyang,
us-ofac.6e45a979eeea083f5a2017398d0cac09e6583b55,strong,,,"Jaffa, Israel",
us-ofac.ecf068a9ad6706776170bf15a0e47f057045512a,strong,,,"Illizi, Algeria",
us-ofac.90f152821af4c37efbcb222ccee16be3f9084b85,strong,,,Syria,
us-ofac.b36f89053bd32a3c284ed11470385e04a4b5d4ce,strong,,,"Toronto, Canada",
us-ofac.e540813c7266624f63ff324b886eb413e0f6c7d5,strong,,,"Guasave, Sinaloa, Mexico",
us-ofac.facc33e7e6abd4bdbdc7cc89b175ea63ebf4c0c7,strong,,,"Riyadh, Saudi Arabia",
us-ofac.f8342c5f9674e55e112f438b269f875ca4f1fa23,strong,,,"Tigre, Anzoategui, Venezuela",
us-ofac.0c492ef31591844916c779e60ef97b1aacf74dd8,strong,,,"La Concordia, Chiapas, Mexico",
us-ofac.641c8f0580e1520b9dbb0ae41bd01b2b260f0ad7,strong,,,"Simferopol, Crimea, Ukraine",
us-ofac.208455c684b2e2e0a6fb56ed9abbeff4866f7cca,strong,,,"Trujillo, Venezuela",
us-ofac.ca7f54d0c3a3282d161f93bd3256ca55f9f8d7f5,strong,,,"Maracaibo, Zulia, Venezuela",
us-ofac.8acab3a7d7756f69592f70655c3fe6c22968c442,strong,,,"Punto Fijo, Falcon, Venezuela",
us-ofac.86c3238afadcebe5f4bb8790221267081e40b3ef,strong,,,"Zulia, Venezuela",
us-ofac.38a5b0a2e69fe69cb9a64b99d67cd07e76c93d17,strong,,,"Caracas, Capital District, Venezuela",
us-ofac.b705d786d4d3be056733c6b95f3bdfe116c23531,strong,,,"San Rafael del Mojan, Zulia, Venezuela",
us-ofac.1ae51bcc7e31ff142afa013f78dd348661a6d6b3,strong,,,"Al Ladhiqiyah, Syria",
us-ofac.d0702bbefe9dda48eeea89fda743ecb10a28d5dd,strong,,,Yemen,
us-ofac.5639205c82c1814b2495263688e4c63a039246e0,strong,,,"Sinai Province, Egypt",
us-ofac.954bcb514c919d0e3fba0939d727350e66c6581b,strong,,,Lebanon,
us-ofac.d6d3211f1dcd7f6ae106c421686b23a5f6610b24,strong,,,"Sinaloa, Sinaloa, Mexico",
us-ofac.a68f3cb5d490b90130ca1b7d9aba971d611dd704,strong,,,"Gavrilov Yam, Russia",
us-ofac.0b687ae13d3a6de1ee10230a594ae3b4e52ceca1,strong,,,"Jakarta, Indonesia",
us-ofac.4890b6127ace8538449c4cf5b0de061353992e1f,strong,,,"Skvortsovo village, Simferopol region, Crimea, Ukraine",
us-ofac.5ac8cfae6e9d1a5fc68c584e01fdc2dd87d86e91,strong,,,Russia,
us-ofac.2476e07fb7388f5cd26cfd50684eafb3d42a0974,strong,,,"Moscow, Russia",
us-ofac.fc7e9b20fcb1a2cff6e792836827ae5e4bb3625c,strong,,,"Ipiales, Narino, Colombia",
us-ofac.777eb5ff8481b95d09b56555f044877f66f6158c,strong,,,Iraq,
us-ofac.9ecdd46dc7aab28b7719acef4618144b1384b097,strong,,,"Piketnoy Marjanovsky District, Omsk Region, Russia",
us-ofac.5f1124a384fba14b268fe0cf7f53d304942c1053,strong,,,"Manama, Bahrain",
us-ofac.d0aa3fca5bbcd4db7cc5a1a1f425b2ecc2e550fe,strong,,,Belgium,
us-ofac.ef00d303af09ad6a40c6f791215554e2c6bc6414,strong,,,"Bhatkal, Karnataka, India",
us-ofac.c6f80d157c265e6db100b0d5f06f89effe475571,strong,,,Ukraine,
us-ofac.56b450f0a0164355f82344c9ec57881efee6f8d3,strong,,,"Kizel, Russia",
us-ofac.a49610ea30fc551cf7319e112756f77760d2039e,strong,,,"Omsk, Siberia, Russia",
us-ofac.024d7667d15ce1509bdb762f0bab108bd0b2ef9f,strong,,,"Soibug, Budgam, Kashmir, Jammu and Kashmir, India",
us-ofac.8acbb887adfae18b4125a63d3807621d382d4bfe,strong,,,"Ordzhonikidzevskaya, Ingushetia, Russia",
us-ofac.5c708753801904a1a8833ae05c8ffc196a6ad38a,strong,,,"Tumaco, Narino, Colombia",
us-ofac.1344a732e4c89b3218212d11e282a506a5b6f1d9,strong,,,"Shandong, China",
us-ofac.e3d6f58c530b381066c1d30128960f99d22051dd,strong,,,"Qom, Iran",
us-ofac.75cdc8fe745198cb81d5d8782720d971c728ca39,strong,,,North Korea,
us-ofac.775535ac472bdff1e441684e2200ba0d63a9dd82,strong,,,"Florencia, Caqueta, Colombia",
us-ofac.30cdf8d3f085e552d787b55b2abc710408002975,strong,,,"Puerto Asis, Putumayo, Colombia",
us-ofac.d323dd327d0ee22edd607d40a7642239e6b382e9,strong,,,"Medellin, Antioquia, Colombia",
us-ofac.8172a18b79d31a6f015ae8843744e698b68d13a7,strong,,,"Caucagua, Miranda, Venezuela",
us-ofac.06653333b1c4b3c666855a2aa409660325076e96,strong,,,"Barquisimeto, Lara, Venezuela",
us-ofac.58b3d4b1fe27912c3dcb6b094de8332ab43caa69,strong,,,"San Cristobal, Tachira, Venezuela",
us-ofac.ba94b1ad1e0a43de118602f216aabb9015ea5135,strong,,,"Caracas, Venezuela",
us-ofac.d7b7c9b3a517c551e8596ae7a585f5036e458a16,strong,,,"Valencia, Carabobo, Venezuela",
us-ofac.49dc27c21aa300fb02d3d728542e3e526100c10b,strong,,,"Barinas, Venezuela",
us-ofac.48f9bfdcdecde9f650037c829de83fb088881af6,strong,,,"Aleppo, Syria",
us-ofac.48f9bfdcdecde9f650037c829de83fb088881af6,weak,,,"Brussels, Belgium",
us-ofac.48f9bfdcdecde9f650037c829de83fb088881af6,weak,,,"Baghdad, Iraq",
us-ofac.d5d68c01b2c0c1b35424bb4f108568a334d57c8b,strong,,,"Palabek, Uganda",
us-ofac.d5d68c01b2c0c1b35424bb4f108568a334d57c8b,weak,,,"Padibe Lamwu District, Uganda",
us-ofac.e41e453281f1a94a47f1a80b1aaa8df402cd4d8a,strong,,,"Yei, South Sudan",
us-ofac.a2d9c913d7322357a58e69bca9e95ff2da0844ab,strong,,,"Karaj, Iran",
us-ofac.54ee89f7a283d78e5a63c22bfc5975726552c126,strong,,,"Ta'izz, Yemen",
us-ofac.f868b33f70ba043752367039e043f7106ea0887c,strong,,,"Abyan Governorate, Khanfar, Al-Rumilah, Yemen",
us-ofac.e731d8e7afee3c211d68b6c87db37965a54c6382,strong,,,United Arab Emirates,
us-ofac.98043ee24b2349d4f3cb9d107177dc10036c166f,strong,,,"Ta'izz Governorate, Yemen",
us-ofac.e1dd369917417c816ea78bb6071382b147bdff2c,strong,,,"Pyongyang, North Korea",
us-ofac.06166de33b50cf177f6268452f931e08e209fd03,strong,,,"Pyongan-bukdo, North Korea",
us-ofac.d5ccf43f9596f7bff151bc6d34ec03c3ee8a8b58,strong,,,"Korea, North",
us-ofac.962adc60631bdf4dfd6266fe61027a77a21767f0,strong,,,North Korea,
us-ofac.922156afe81b2cb9e317aad81d5c7335a5ab9fa2,strong,,,Ecuador,
us-ofac.f66904b3eb820d624b9f19efa654a2642d4bee03,strong,,,"Caracas, Venezuela",
us-ofac.556e7eac8adef882e7a13790ed7f993e3754677a,strong,,,"Guarico, Venezuela",
us-ofac.c0e54bd37a88e5f51c2d8d4cd6c6ae31fefe124f,strong,,,"Dandong, China",
us-ofac.c0e6be149cb188c6e5043791ba87f051d49f6a88,strong,,,Malta,
us-ofac.7290bab6ed30d7359cc9f30b152cdba4dbc53be0,strong,,,Egypt,
us-ofac.d4fefff17a6aa34817da5dba16e89ef48db4dd92,strong,,,Malta,
us-ofac.fd6151937c2df5e95a399c8179e7e8024ee739e5,strong,,,Jamaica,
us-ofac.62d07f511473b40a007057f2c502b61997d9a93f,strong,,,"Azanka, Tavdinsky District, Sverdlovsk Oblast, Russia",
us-ofac.400726736daf3fd07fadc3435e5f76e7f5a8b3fc,strong,,,"Tashkent, Uzbekistan",
us-ofac.400726736daf3fd07fadc3435e5f76e7f5a8b3fc,weak,,,Israel,
us-ofac.3e45b6c2828c79d0a0224634b5add396ae5af022,strong,,,"Tirlyan, Beloretskiy Rayon, Bashkiria, Russia",
us-ofac.3e45b6c2828c79d0a0224634b5add396ae5af022,weak,,,"Irkutsk, Russia",
us-ofac.3e45b6c2828c79d0a0224634b5add396ae5af022,weak,,,"Bratsk, Russia",
us-ofac.e56a15a730c8ed6ab269a7d2ef5114b3b69e8706,strong,,,"Sochi, Russia",
us-ofac.e46d7edf53790c8faaa3a61f407b86ce814935bb,strong,,,"Tel Aviv, Israel",
us-ofac.fe08d6a087143b513c163f8219b5f334b6406d06,strong,,,"Roeselare, Flanders, Belgium",
us-ofac.dd5b8b9207b4898ec0ca60b73e102226ce225624,strong,,,"Malaya Mochulka, Vinnitska, Ukraine",
us-ofac.58decb45b8a09afd73cc77d512d8279de0a8dd93,strong,,,"Mazatenango, Guatemala",
us-ofac.403f49d1f094445e3c9e53246c94a3dac9519fb4,strong,,,"Chakwal, Pakistan",
us-ofac.f5cfc80c8f3002817d3d5acd00d6a2c9226a5bba,strong,,,"Hongtong, Shanxi, China",
us-ofac.80251fcdf340d684d79da333eaab327dcc3e43d5,strong,,,"Awiil, Sudan",
us-ofac.80251fcdf340d684d79da333eaab327dcc3e43d5,weak,,,"Rialdit, South Sudan",
us-ofac.80251fcdf340d684d79da333eaab327dcc3e43d5,weak,,,"Warrap State, South Sudan",
us-ofac.80251fcdf340d684d79da333eaab327dcc3e43d5,weak,,,"Abiem, Aweil East County, Northern Bahr al Ghazal, South Sudan",
us-ofac.453e6668b51f8258106b39499192e71cb692ffb2,strong,,,"Kiseljak, Bosnia and Herzegovina",
us-ofac.83ac36aecae5d142de930d4d785b452a1deb9b29,strong,,,"Sverdlovsk, Russia",
us-ofac.6868337558ccd2014e42649abc43f13a207d1c54,strong,,,"Kanilai, The Gambia",
us-ofac.ac42cca95a393015bcb597433c117356a300944a,strong,,,"New Jeshwang, Kanifang Municipality, The Gambia",
us-ofac.b7f05efcb23a8717ab7de89c88c81eefa3084e9d,strong,,,"Higuey, Dominican Republic",
us-ofac.677bb7a2d813cebd837d202d781d8c886935b5f0,strong,,,"Fergana, Uzbekistan",
us-ofac.c59c93b966564938bf7c2f482c1aef311d48cce1,strong,,,"Matagalpa, Nicaragua",
us-ofac.79e8458fdc5ef4634dce52cd736a2d722d86f3fe,strong,,,"Ibb Governorate, Yemen",
us-ofac.a278c82c3af67138d2ab2b3222f166e45254161c,strong,,,"Tsentoroi, Chechen Republic, Russia",
us-ofac.6ac916c61ebedc7609f2c6e6952f107420feb1e8,strong,,,"Caracas, Venezuela",
us-ofac.1e33da58013ccc740a6edf904abacccd41eb7a9e,strong,,,"Distrito Federal, Mexico",
us-ofac.bf4b1524ba6d9c9a1becaf5e254688e955e5d972,strong,,,Belgium,
us-ofac.44de782dbbe823679cc9e9522e7cc46c5a4a58f2,strong,,,"Edmonton, London, United Kingdom",
us-ofac.e3a4978dbba3a9b48d569511cb76ff7dadb665a2,strong,,,"Tehran, Iran",
us-ofac.a79fa39392bdfafe0fac9d29b0a9c2ae81315447,strong,,,"Najaf, Iraq",
us-ofac.2bcf12b9d8193e91c817398141b47c1bf744ab60,strong,,,"Jiangsu, China",
us-ofac.f83928f18c758be86fcf41b93a653f5f13da70e5,strong,,,"Salair, Kemerovsakya Oblast, Russia",
us-ofac.d1508e0b597430622a7f823dafb65bb4710ca812,strong,,,"Ust-Labinsk, Krasnodar Region, Russia",
us-ofac.a42fd23c577e9befb6ed7ccfe8cf03614355996d,strong,,,"Riyadh, Saudi Arabia",
us-ofac.3a8b100551de3d9251513d9c62561f4e9455b1b4,strong,,,"Krasnodon, Ukraine",
us-ofac.52630605f309910a92f580080eaa4fe65a476464,strong,,,"Krasnodonsky, Ukraine",
us-ofac.7a38ee75ad409231c7289072f5cf88256081adec,strong,,,"Tula, Russia",
us-ofac.fe32c18c0871b285fd0fb8349f062334230094c2,strong,,,"Omsk, Russia",
us-ofac.8f1092b75eada8f0f18e9fc2d0ff0bb66a89aeed,strong,,,"Rovenki, Ukraine",
us-ofac.1aa885d64f8ea750af8f82444913d0b048af9e53,strong,,,"Bratsk, Russia",
us-ofac.45c09d2f2801e8e6b4314f1e7faea444818515af,strong,,,"Rovenki, Ukraine",
us-ofac.d94442816780490e84f9d55ddc9b368a17f82672,strong,,,"North Waziristan Agency, Pakistan",
us-ofac.d94442816780490e84f9d55ddc9b368a17f82672,weak,,,"Federally Administered Tribal Areas, Pakistan",
us-ofac.d94442816780490e84f9d55ddc9b368a17f82672,weak,,,"Khowst Province, Afghanistan",
us-ofac.4cdd6da14211ce945a94f6e96a315fdabf501903,strong,,,"Shati refugee camp, Gaza Strip",
us-ofac.75f65939e49a74299c2ab6aa4de614532c3c5328,strong,,,"Chahar Darah District, Kunduz Province, Afghanistan",
us-ofac.f816530c143ff089a896d0d21e9c42ee43267bae,strong,,,"Band-e-Temor, Maiwand District, Kandahar Province, Afghanistan",
us-ofac.be2215db2228d973dce7d398847778947afa0e2d,strong,,,Afghanistan,
us-ofac.eed661e252d5892759784484700cffe4ae86d9ac,strong,,,"Nangarhar Province, Afghanistan",
us-ofac.1f693ef0171889e13348b4ca5839b6a0e09d2c72,strong,,,Democratic Republic of the Congo,
us-ofac.cb64997c5552bb217cdcf06fbfa66e52c467cb9c,strong,,,"Kigoma, Walikale, North Kivu, Democratic Republic of the Congo",
us-ofac.46151792aab2eb6e307a3e55648ee73ca3c6d908,strong,,,"Kinyami, Byumba Province, Rwanda",
us-ofac.30015e7269bb82513f0ab5378c33497dee2cc07d,strong,,,"Manono territory, Katanga Province (now Tanganyika Province), Democratic Republic of the Congo",
us-ofac.95d879a130cf81d0e7ad4fd3871c7465828e3249,strong,,,"Heilongjiang Province, China",
us-ofac.95d879a130cf81d0e7ad4fd3871c7465828e3249,weak,,,"Liaoning Province, China",
us-ofac.274ddbf1bb6d97a5151c7e8f6759e8cd924b56bf,strong,,,"Liaoning Province, China",
us-ofac.5d7308952b01c311ca77a7e9ca11b1b7adf075ff,strong,,,Malaysia,
us-ofac.bc156575bb6e41ee2fa46cb5d9e1b282edb037a1,strong,,,"Beirut, Lebanon",
us-ofac.16920aa4d0672ba783e64f9e54e1d3d712c79745,strong,,,"Bent Jbayl, Lebanon",
us-ofac.25f40cf47a84e5e9e8d255bf6119a3d3884ba8d0,strong,,,"Beirut, Lebanon",
us-ofac.512e0595fe9aa9ff89618c393392d40e5ef5d558,strong,,,"Bent Jbayl, Lebanon",
us-ofac.f2827f6deec128a73269b5f89141b01765e96d8c,strong,,,"El Ghbayr 5, Lebanon",
us-ofac.99b58433abde8a6d1a928eace652a564340fef67,strong,,,"Lower Dir, Khyber Pakhtunkhwa Province, Pakistan",
us-ofac.34ecc4d8407a22f461a695daf11f5b25250d508e,strong,,,"Dir, Pakistan",
us-ofac.de9187874689cb6efd1ca80df436c455151b48a0,strong,,,"Peshawar, Pakistan",
us-ofac.3ecbcc38ba3e79acbe5e4c40b095cd90a57ffdcc,strong,,,"Tuburan, Basilan Province, Philippines",
us-ofac.d031e879e74939b08ccda0f05b682c84aa844053,strong,,,"Bruhl, Germany",
us-ofac.476614a342546eefff3694919bb88d4dfe3213f4,strong,,,Somalia,
us-ofac.b2e9482f6b10845847a1d07ac695b4e10ba73800,strong,,,Kenya,
us-ofac.fb91f6f30c18736ce392008dd4f925f36eb9d8ca,strong,,,Azerbaijan,
us-ofac.73a1b465bf199d3db01c3a629514d2f8cc0ca69d,strong,,,"Cannes Region, France",
us-ofac.805b455dc6e0fbd3da3695d028f07b85acf3a9dc,strong,,,"Naghadeh, Iran",
us-ofac.4df5f3523ca0cb4c63f93b06539ca16c14e40895,strong,,,"Tabriz, Iran",
us-ofac.55f729835575dab20f26c5418dfd151e7abd2439,strong,,,"Zabol, Iran",
us-ofac.cff4d2c542013d528bd729f7abd8a694c2adf3ea,strong,,,"Tehran, Iran",
us-ofac.3649ce1c96b9abde61f3bdfe926cec4397c165d0,strong,,,"Mashhad, Iran",
us-ofac.6603b96ac9b4a151dc9dea5f20aa395a9f096200,strong,,,Iran,
us-ofac.c18f317e51e6418b4c777a66523c632034f05fa9,strong,,,"Tehran, Iran",
us-ofac.0359300cbc6872890fd7ed156b5fe7f2d0169994,strong,,,"Zanjan, Iran",
us-ofac.cb70e54c1830b6e91a60cc073cf63af043bc468e,strong,,,"Moscow, Russian Federation",
us-ofac.4106bbe77155ed1b747e6a76a92b94c78edbfe15,strong,,,"Saint-Petersburg, Russian Federation",
us-ofac.682cffbf79bd0f287234a168365431f703d842e6,strong,,,"Mitoga village, Ust-Bolsheretsky district, Kamchatka region, Russian Federation",
us-ofac.ffb88624b2cba601362ce4c9ac990117ef01e1f6,strong,,,"Nikolayevsk-on-Amur, Russian Federation",
us-ofac.48886aa523576161212ce23d2c2975d9a62cd3b8,strong,,,"Kursk, Russian Federation",
us-ofac.e9ff51e1e50477badb749253344afc6ca233b57d,strong,,,"Leningrad, Russia",
us-ofac.2a60cda88cb6ffea9dfa1b1a1e21971255baaebe,strong,,,"Leningrad, Russia",
us-ofac.c98484ebbbf6531f8a629d9a6077bcd154df2708,strong,,,"Moscow, Russia",
us-ofac.ae344bdd5a587bc1d60d03a743a14255506c12ab,strong,,,"Kasur, Pakistan",
us-ofac.4eabab9c08d4353720871b02d2c53057eafdfc5e,strong,,,"Faisalabad, Pakistan",
